"id","parent_id","name","fullname","parent_name","name_ru","vehicle_type_id","slug","source","parent_model_id","freq"
10301,10288,"Fulham Fabric","","Standard",NULL,NULL,"fulhamfabric","vecity",NULL,0
10302,10288,"Model B","","Standard",NULL,NULL,"b","vecity",NULL,0
10303,10288,"Nine","","Standard",NULL,NULL,"nine","vecity",NULL,0
10304,10288,"Pennant","","Standard",NULL,NULL,"pennant","vecity",NULL,0
10305,10288,"SLS 9","","Standard",NULL,NULL,"sls9","vecity",NULL,0
10306,10288,"5 HP","","Standard",NULL,NULL,"5hp","vecity",NULL,0
10307,10288,"Ten","","Standard",NULL,NULL,"ten","vecity",NULL,0
10308,10288,"Vanguard","","Standard",NULL,NULL,"vanguard","vecity",NULL,0
10309,NULL,"Stanley","Stanley","",NULL,NULL,"stanley","vecity",NULL,0
10310,10309,"740E","","Stanley",NULL,NULL,"740e","vecity",NULL,0
10311,10309,"Model 60","","Stanley",NULL,NULL,"60","vecity",NULL,0
10312,10309,"Model 63","","Stanley",NULL,NULL,"63","vecity",NULL,0
10313,10309,"Model 735","","Stanley",NULL,NULL,"735","vecity",NULL,0
10314,10309,"Model 820","","Stanley",NULL,NULL,"820","vecity",NULL,0
10315,10309,"Model A","","Stanley",NULL,NULL,"a","vecity",NULL,0
10316,10309,"Model CX","","Stanley",NULL,NULL,"cx","vecity",NULL,0
10317,10309,"Model E","","Stanley",NULL,NULL,"e","vecity",NULL,0
10318,10309,"Model M","","Stanley",NULL,NULL,"m","vecity",NULL,0
10319,10309,"Model R","","Stanley",NULL,NULL,"r","vecity",NULL,0
10320,10309,"Model SV","","Stanley",NULL,NULL,"sv","vecity",NULL,0
10321,10309,"Rocket","","Stanley",NULL,NULL,"rocket","vecity",NULL,0
10322,10309,"Runabout","","Stanley",NULL,NULL,"runabout","vecity",NULL,0
10323,NULL,"Sterling","Sterling","","",NULL,"sterling","vecity",NULL,0
10324,10323,"360","","Sterling",NULL,NULL,"360","vecity",NULL,0
10325,10323,"A-Line","","Sterling",NULL,2,"aline","vecity",NULL,0
10326,10323,"Acterra","","Sterling",NULL,2,"acterra","vecity",NULL,0
10327,10323,"Bullet","","Sterling",NULL,2,"bullet","vecity",NULL,0
10328,10323,"Condor","","Sterling",NULL,NULL,"condor","vecity",NULL,0
10329,10323,"FB50","","Sterling",NULL,NULL,"fb50","vecity",NULL,0
10330,10323,"FC","","Sterling",NULL,NULL,"fc","vecity",NULL,0
10331,10323,"GD195","","Sterling",NULL,NULL,"gd195","vecity",NULL,0
10332,10323,"L-Line","","Sterling",NULL,2,"lline","vecity",NULL,0
10333,10323,"Т26","","Sterling",NULL,NULL,"t26","vecity",NULL,0
10334,NULL,"Stevens-Duryea","Stevens-Duryea","",NULL,NULL,"stevensduryea","vecity",NULL,0
10335,10334,"Model C-Six","","Stevens-Duryea",NULL,NULL,"csix","vecity",NULL,0
10336,10334,"Model L","","Stevens-Duryea",NULL,NULL,"l","vecity",NULL,0
10337,10334,"Model U","","Stevens-Duryea",NULL,NULL,"u","vecity",NULL,0
10338,4954,"120","","Steyr",NULL,NULL,"120","vecity",NULL,0
10339,4954,"17S23","","Steyr",NULL,NULL,"17s23","vecity",NULL,0
10340,4954,"220","","Steyr",NULL,NULL,"220","vecity",NULL,0
10341,4954,"270","","Steyr",NULL,NULL,"270","vecity",NULL,0
10342,4954,"30","","Steyr",NULL,NULL,"30","vecity",NULL,0
10343,4954,"32S32","","Steyr",NULL,NULL,"32s32","vecity",NULL,0
10344,4954,"32S36","","Steyr",NULL,NULL,"32s36","vecity",NULL,0
10345,4954,"380","","Steyr",NULL,NULL,"380","vecity",NULL,0
10346,4954,"40D-440","","Steyr",NULL,NULL,"40d440","vecity",NULL,0
10347,4954,"430","","Steyr",NULL,NULL,"430","vecity",NULL,0
10348,4954,"480","","Steyr",NULL,NULL,"480","vecity",NULL,0
10349,4954,"50","","Steyr",NULL,NULL,"50","vecity",NULL,0
10350,4954,"55","","Steyr",NULL,NULL,"55","vecity",NULL,0
10351,4954,"580","","Steyr",NULL,NULL,"580","vecity",NULL,0
10352,4954,"586","","Steyr",NULL,NULL,"586","vecity",NULL,0
10353,4954,"630","","Steyr",NULL,NULL,"630","vecity",NULL,0
10354,4954,"680","","Steyr",NULL,NULL,"680","vecity",NULL,0
10355,4954,"740","","Steyr",NULL,NULL,"740","vecity",NULL,0
10356,4954,"780","","Steyr",NULL,NULL,"780","vecity",NULL,0
10357,4954,"880","","Steyr",NULL,NULL,"880","vecity",NULL,0
10358,4954,"Austria","","Steyr",NULL,NULL,"austria","vecity",NULL,0
10359,4954,"City Bus","","Steyr",NULL,NULL,"citybus","vecity",NULL,0
10360,4954,"NSK","","Steyr",NULL,NULL,"nsk","vecity",NULL,0
10361,4954,"Plus","","Steyr",NULL,NULL,"plus","vecity",NULL,0
10362,4954,"XII","","Steyr",NULL,NULL,"xii","vecity",NULL,0
10363,NULL,"Steyr-Puch","Steyr-Puch","",NULL,NULL,"steyrpuch","vecity",NULL,0
10364,10363,"Pinzgauer","","Steyr-Puch",NULL,NULL,"pinzgauer","vecity",NULL,0
10365,NULL,"Stoddard-Dayton","Stoddard-Dayton","",NULL,NULL,"stoddarddayton","vecity",NULL,0
10366,10365,"Model 10","","Stoddard-Dayton",NULL,NULL,"10","vecity",NULL,0
10367,10365,"Model 11-A","","Stoddard-Dayton",NULL,NULL,"11a","vecity",NULL,0
10368,10365,"Model 11K","","Stoddard-Dayton",NULL,NULL,"11k","vecity",NULL,0
10369,10365,"Model 48-11C","","Stoddard-Dayton",NULL,NULL,"4811c","vecity",NULL,0
10370,NULL,"Stutz","Stutz","",NULL,NULL,"stutz","vecity",NULL,0
10371,10370,"693","","Stutz",NULL,NULL,"693","vecity",NULL,0
10372,10370,"Bearcat","","Stutz",NULL,NULL,"bearcat","vecity",NULL,0
10373,10370,"Blackhawk","","Stutz",NULL,NULL,"blackhawk","vecity",NULL,0
10374,10370,"Diplomatica","","Stutz",NULL,NULL,"diplomatica","vecity",NULL,0
10375,10370,"DV32","","Stutz",NULL,NULL,"dv32","vecity",NULL,0
10376,10370,"IV-Porte","","Stutz",NULL,NULL,"ivporte","vecity",NULL,0
10377,10370,"Model AA","","Stutz",NULL,NULL,"aa","vecity",NULL,0
10378,10370,"Model B","","Stutz",NULL,NULL,"b","vecity",NULL,0
10379,10370,"Model BB","","Stutz",NULL,NULL,"bb","vecity",NULL,0
10380,10370,"Model C","","Stutz",NULL,NULL,"c","vecity",NULL,0
10381,10370,"Model G","","Stutz",NULL,NULL,"g","vecity",NULL,0
10382,10370,"Model H","","Stutz",NULL,NULL,"h","vecity",NULL,0
10383,10370,"Model M","","Stutz",NULL,NULL,"m","vecity",NULL,0
10384,10370,"Model MA","","Stutz",NULL,NULL,"ma","vecity",NULL,0
10385,10370,"Model MB","","Stutz",NULL,NULL,"mb","vecity",NULL,0
10386,10370,"Model SV-16","","Stutz",NULL,NULL,"sv16","vecity",NULL,0
10387,10370,"Royale","","Stutz",NULL,NULL,"royale","vecity",NULL,0
10388,10370,"Series 695","","Stutz",NULL,NULL,"695","vecity",NULL,0
10389,10370,"Series K","","Stutz",NULL,NULL,"k","vecity",NULL,0
10390,10370,"Special Six","","Stutz",NULL,NULL,"specialsix","vecity",NULL,0
10391,112,"1600","","Subaru","1600",NULL,"1600","vecity",NULL,0
10392,112,"Chiffon","","Subaru","Шиффон",NULL,"chiffon","vecity",NULL,0
10393,112,"Crosstrek","","Subaru","Кросстрек",NULL,"crosstrek","vecity",NULL,0
10394,112,"Liberty","","Subaru","Либерти",NULL,"liberty","vecity",NULL,0
10395,NULL,"Sun Living","Sun Living","",NULL,NULL,"sunliving","vecity",NULL,0
10396,10395,"Flexo","","Sun Living",NULL,NULL,"flexo","vecity",NULL,0
10397,10395,"Lido","","Sun Living",NULL,NULL,"lido","vecity",NULL,0
10398,10395,"S70SP","","Sun Living",NULL,NULL,"s70sp","vecity",NULL,0
10399,10395,"V65SL","","Sun Living",NULL,NULL,"v65sl","vecity",NULL,0
10400,NULL,"Sunbeam","Sunbeam","",NULL,NULL,"sunbeam","vecity",NULL,0
10401,10400,"1000 HP","","Sunbeam",NULL,NULL,"1000hp","vecity",NULL,0
10402,10400,"12","","Sunbeam",NULL,NULL,"12","vecity",NULL,0
10403,10400,"14 HP","","Sunbeam",NULL,NULL,"14hp","vecity",NULL,0
10404,10400,"16 HP","","Sunbeam",NULL,NULL,"16hp","vecity",NULL,0
10405,10400,"16","","Sunbeam",NULL,NULL,"16","vecity",NULL,0
10406,10400,"20 HP","","Sunbeam",NULL,NULL,"20hp","vecity",NULL,0
10407,10400,"40 HP","","Sunbeam",NULL,NULL,"40hp","vecity",NULL,0
10408,10400,"2-Litre","","Sunbeam",NULL,NULL,"2litre","vecity",NULL,0
10409,10400,"23.8 HP","","Sunbeam",NULL,NULL,"238hp","vecity",NULL,0
10410,10400,"24 HP","","Sunbeam",NULL,NULL,"24hp","vecity",NULL,0
10411,10400,"25 HP","","Sunbeam",NULL,NULL,"25hp","vecity",NULL,0
10412,10400,"25","","Sunbeam",NULL,NULL,"25","vecity",NULL,0
10413,10400,"30 HP","","Sunbeam",NULL,NULL,"30hp","vecity",NULL,0
10414,10400,"3-Litre","","Sunbeam",NULL,NULL,"3litre","vecity",NULL,0
10415,10400,"350 HP","","Sunbeam",NULL,NULL,"350hp","vecity",NULL,0
10416,10400,"Alpine","","Sunbeam",NULL,NULL,"alpine","vecity",NULL,0
10417,10400,"Bluebird","","Sunbeam",NULL,NULL,"bluebird","vecity",NULL,0
10418,10400,"F4","","Sunbeam",NULL,NULL,"f4","vecity",NULL,0
10419,10400,"F4A","","Sunbeam",NULL,NULL,"f4a","vecity",NULL,0
10420,10400,"Imp","","Sunbeam",NULL,NULL,"imp","vecity",NULL,0
10421,10400,"MF2B","","Sunbeam",NULL,NULL,"mf2b","vecity",NULL,0
10422,10400,"Minx Saloon","","Sunbeam",NULL,NULL,"minxsaloon","vecity",NULL,0
10423,10400,"Mk III","","Sunbeam",NULL,NULL,"mkiii","vecity",NULL,0
10424,10400,"MS2","","Sunbeam",NULL,NULL,"ms2","vecity",NULL,0
10425,10400,"Nautilus","","Sunbeam",NULL,NULL,"nautilus","vecity",NULL,0
10426,10400,"Rapier","","Sunbeam",NULL,NULL,"rapier","vecity",NULL,0
10427,10400,"S7","","Sunbeam",NULL,NULL,"s7","vecity",NULL,0
10428,10400,"Sceptre","","Sunbeam",NULL,NULL,"sceptre","vecity",NULL,0
10429,10400,"Sikh","","Sunbeam",NULL,NULL,"sikh","vecity",NULL,0
10430,10400,"Silver Bullet","","Sunbeam",NULL,NULL,"silverbullet","vecity",NULL,0
10431,10400,"Sporting Tourer","","Sunbeam",NULL,NULL,"sportingtourer","vecity",NULL,0
10432,10400,"Talbot Darracq","","Sunbeam",NULL,NULL,"talbotdarracq","vecity",NULL,0
10433,10400,"Tiger","","Sunbeam",NULL,NULL,"tiger","vecity",NULL,0
10434,10400,"W4","","Sunbeam",NULL,NULL,"w4","vecity",NULL,0
10435,NULL,"Sunlight","Sunlight","",NULL,NULL,"sunlight","vecity",NULL,0
10436,10435,"A58","","Sunlight",NULL,NULL,"a58","vecity",NULL,0
10437,10435,"A68","","Sunlight",NULL,NULL,"a68","vecity",NULL,0
10438,10435,"A70","","Sunlight",NULL,NULL,"a70","vecity",NULL,0
10439,10435,"A72","","Sunlight",NULL,NULL,"a72","vecity",NULL,0
10440,10435,"I69L","","Sunlight",NULL,NULL,"i69l","vecity",NULL,0
10441,10435,"T59","","Sunlight",NULL,NULL,"t59","vecity",NULL,0
10442,10435,"T63","","Sunlight",NULL,NULL,"t63","vecity",NULL,0
10443,10435,"T64","","Sunlight",NULL,NULL,"t64","vecity",NULL,0
10444,10435,"T65","","Sunlight",NULL,NULL,"t65","vecity",NULL,0
10445,10435,"T66","","Sunlight",NULL,NULL,"t66","vecity",NULL,0
10446,10435,"T68","","Sunlight",NULL,NULL,"t68","vecity",NULL,0
10447,10435,"T69","","Sunlight",NULL,NULL,"t69","vecity",NULL,0
10448,113,"Alivio","","Suzuki",NULL,NULL,"alivio","vecity",NULL,0
10449,113,"Bolan","","Suzuki",NULL,NULL,"bolan","vecity",NULL,0
10450,113,"Colleda","","Suzuki",NULL,NULL,"colleda","vecity",NULL,0
10451,113,"DZire","","Suzuki",NULL,NULL,"dzire","vecity",NULL,0
10452,113,"Gemma","","Suzuki",NULL,NULL,"gemma","vecity",NULL,0
10453,113,"GSX-Series","","Suzuki",NULL,NULL,"gsx","vecity",NULL,0
10454,113,"KingQuad","","Suzuki",NULL,NULL,"kingquad","vecity",NULL,0
10455,113,"LT-Series","","Suzuki",NULL,NULL,"lt","vecity",NULL,0
10456,113,"Ran","","Suzuki",NULL,NULL,"ran","vecity",NULL,0
10457,113,"Ravi","","Suzuki",NULL,NULL,"ravi","vecity",NULL,0
10458,113,"RG500","","Suzuki",NULL,NULL,"rg500","vecity",NULL,0
10459,113,"S-Presso","","Suzuki",NULL,NULL,"spresso","vecity",NULL,0
10460,113,"Selpet","","Suzuki",NULL,NULL,"selpet","vecity",NULL,0
10461,113,"Sporty","","Suzuki",NULL,NULL,"sporty","vecity",NULL,0
10462,113,"SX4 S-Cross","","Suzuki",NULL,NULL,"sx4scross","vecity",NULL,0
10463,113,"Verde","","Suzuki",NULL,NULL,"verde","vecity",NULL,0
10464,113,"XL6","","Suzuki",NULL,NULL,"xl6","vecity",NULL,0
10465,NULL,"Swift Motorhomes","Swift Motorhomes","",NULL,NULL,"swiftmotorhomes","vecity",NULL,0
10466,10465,"Bolero","","Swift Motorhomes",NULL,NULL,"bolero","vecity",NULL,0
10467,10465,"Escape","","Swift Motorhomes",NULL,NULL,"escape","vecity",NULL,0
10468,10465,"Esprit","","Swift Motorhomes",NULL,NULL,"esprit","vecity",NULL,0
10469,10465,"Kon-tiki","","Swift Motorhomes",NULL,NULL,"kontiki","vecity",NULL,0
10470,10465,"Lifestyle","","Swift Motorhomes",NULL,NULL,"lifestyle","vecity",NULL,0
10471,10465,"Rio","","Swift Motorhomes",NULL,NULL,"rio","vecity",NULL,0
10472,10465,"Sundance","","Swift Motorhomes",NULL,NULL,"sundance","vecity",NULL,0
10473,10465,"Voyager","","Swift Motorhomes",NULL,NULL,"voyager","vecity",NULL,0
10474,NULL,"SWM","SWM","",NULL,NULL,"swm","vecity",NULL,0
10475,10474,"G01","","SWM",NULL,NULL,"g01","vecity",NULL,0
10476,10474,"G05","","SWM",NULL,NULL,"g05","vecity",NULL,0
10477,10474,"Gran Milano","","SWM",NULL,NULL,"granmilano","vecity",NULL,0
10478,10474,"Gran Turismo","","SWM",NULL,NULL,"granturismo","vecity",NULL,0
10479,10474,"MC 250 S","","SWM",NULL,NULL,"mc250s","vecity",NULL,0
10480,10474,"RS 300 R","","SWM",NULL,NULL,"rs300r","vecity",NULL,0
10481,10474,"RS 340 S","","SWM",NULL,NULL,"rs340s","vecity",NULL,0
10482,10474,"RS 650 R","","SWM",NULL,NULL,"rs650r","vecity",NULL,0
10483,10474,"Silver Vase","","SWM",NULL,NULL,"silvervase","vecity",NULL,0
10484,10474,"SM 450 R","","SWM",NULL,NULL,"sm450r","vecity",NULL,0
10485,10474,"Superdual","","SWM",NULL,NULL,"superdual","vecity",NULL,0
10486,10474,"X3","","SWM",NULL,NULL,"x3","vecity",NULL,0
10487,10474,"X7","","SWM",NULL,NULL,"x7","vecity",NULL,0
10488,NULL,"T.E.C.","T.E.C.","",NULL,NULL,"tec","vecity",NULL,0
10489,10488,"AdvanTEC","","T.E.C.",NULL,NULL,"advan","vecity",NULL,0
10490,10488,"FreeTEC","","T.E.C.",NULL,NULL,"free","vecity",NULL,0
10491,10488,"i-TEC","","T.E.C.",NULL,NULL,"i","vecity",NULL,0
10492,10488,"RoTEC","","T.E.C.",NULL,NULL,"ro","vecity",NULL,0
10493,10488,"TEC Star","","T.E.C.",NULL,NULL,"star","vecity",NULL,0
10494,10488,"Travel Style","","T.E.C.",NULL,NULL,"travelstyle","vecity",NULL,0
10495,115,"110","","Talbot",NULL,NULL,"110","vecity",NULL,0
10496,115,"1100","","Talbot",NULL,NULL,"1100","vecity",NULL,0
10497,115,"14","","Talbot",NULL,NULL,"14","vecity",NULL,0
10498,115,"65","","Talbot",NULL,NULL,"65","vecity",NULL,0
10499,115,"AV105","","Talbot",NULL,NULL,"av105","vecity",NULL,0
10500,115,"BA105","","Talbot",NULL,NULL,"ba105","vecity",NULL,0
10501,115,"M75","","Talbot",NULL,NULL,"m75","vecity",NULL,0
10502,115,"Opera","","Talbot",NULL,NULL,"opera","vecity",NULL,0
10503,115,"Sunbeam","","Talbot",NULL,NULL,"sunbeam","vecity",NULL,0
10504,115,"T120","","Talbot",NULL,NULL,"t120","vecity",NULL,0
10505,115,"T14","","Talbot",NULL,NULL,"t14","vecity",NULL,0
10506,115,"T150","","Talbot",NULL,NULL,"t150","vecity",NULL,0
10507,115,"T23","","Talbot",NULL,NULL,"t23","vecity",NULL,0
10508,115,"T26 GS","","Talbot",NULL,NULL,"t26gs","vecity",NULL,0
10509,115,"T26 Record","","Talbot",NULL,NULL,"t26record","vecity",NULL,0
10510,115,"T26C","","Talbot",NULL,NULL,"t26c","vecity",NULL,0
10511,115,"Type AG","","Talbot",NULL,NULL,"typeag","vecity",NULL,0
10512,115,"Type CT2K","","Talbot",NULL,NULL,"typect2k","vecity",NULL,0
10513,115,"Type CT4V-B","","Talbot",NULL,NULL,"typect4vb","vecity",NULL,0
10514,116,"400-Series","","Tata",NULL,NULL,"400","vecity",NULL,0
10515,116,"57","","Tata",NULL,NULL,"57","vecity",NULL,0
10516,116,"909EX","","Tata",NULL,NULL,"909ex","vecity",NULL,0
10517,116,"Ace","","Tata",NULL,NULL,"ace","vecity",NULL,0
10518,116,"Altroz","","Tata",NULL,NULL,"altroz","vecity",NULL,0
10519,116,"B-Line","","Tata",NULL,NULL,"bline","vecity",NULL,0
10520,116,"Bolt","","Tata",NULL,NULL,"bolt","vecity",NULL,0
10521,116,"Divo","","Tata",NULL,NULL,"divo","vecity",NULL,0
10522,116,"Gurkha","","Tata",NULL,NULL,"gurkha","vecity",NULL,0
10523,116,"Harrier","","Tata",NULL,NULL,"harrier","vecity",NULL,0
10524,116,"Hexa","","Tata",NULL,NULL,"hexa","vecity",NULL,0
10525,116,"LAMV","","Tata",NULL,NULL,"lamv","vecity",NULL,0
10526,116,"LPK-Series","","Tata",NULL,NULL,"lpk","vecity",NULL,0
10527,116,"LPO","","Tata",NULL,NULL,"lpo","vecity",NULL,0
10528,116,"LPT-Series","","Tata",NULL,NULL,"lpt","vecity",NULL,0
10529,116,"Magic","","Tata",NULL,NULL,"magic","vecity",NULL,0
10530,116,"Magic Iris","","Tata",NULL,NULL,"magiciris","vecity",NULL,0
10531,116,"Movus","","Tata",NULL,NULL,"movus","vecity",NULL,0
10532,116,"Nexon","","Tata",NULL,NULL,"nexon","vecity",NULL,0
10533,116,"Novus","","Tata",NULL,NULL,"novus","vecity",NULL,0
10534,116,"Prima","","Tata",NULL,NULL,"prima","vecity",NULL,0
10535,116,"SFC-Series","","Tata",NULL,NULL,"sfc","vecity",NULL,0
10536,116,"Starbus","","Tata",NULL,NULL,"starbus","vecity",NULL,0
10537,116,"Super Ace","","Tata",NULL,NULL,"superace","vecity",NULL,0
10538,116,"T613","","Tata",NULL,NULL,"t613","vecity",NULL,0
10539,116,"T700","","Tata",NULL,NULL,"t700","vecity",NULL,0
10540,116,"Tiago","","Tata",NULL,NULL,"tiago","vecity",NULL,0
10541,116,"Tigor","","Tata",NULL,NULL,"tigor","vecity",NULL,0
10542,116,"Ultra","","Tata",NULL,NULL,"ultra","vecity",NULL,0
10543,116,"Venture","","Tata",NULL,NULL,"venture","vecity",NULL,0
10544,116,"Winger","","Tata",NULL,NULL,"winger","vecity",NULL,0
10545,116,"Worker","","Tata",NULL,NULL,"worker","vecity",NULL,0
10546,116,"Zest","","Tata",NULL,NULL,"zest","vecity",NULL,0
10547,117,"T158 Phoenix","","Tatra",NULL,NULL,"t158phoenix","vecity",NULL,0
10548,4340,"EM1","","Tazzari",NULL,NULL,"em1","vecity",NULL,0
10549,NULL,"Tecnobus","Tecnobus","",NULL,NULL,"tecnobus","vecity",NULL,0
10550,10549,"Gulliver","","Tecnobus",NULL,NULL,"gulliver","vecity",NULL,0
10551,NULL,"Temsa","Temsa","","",NULL,"temsa","vecity",NULL,0
10552,10551,"Avenue","","Temsa",NULL,NULL,"avenue","vecity",NULL,0
10553,10551,"Diamond","","Temsa",NULL,9,"diamond","vecity",NULL,0
10554,10551,"HD","","Temsa",NULL,NULL,"hd","vecity",NULL,0
10555,10551,"LD","","Temsa",NULL,NULL,"ld","vecity",NULL,0
10556,10551,"Maraton","","Temsa",NULL,NULL,"maraton","vecity",NULL,0
10557,10551,"MD7","","Temsa",NULL,NULL,"md7","vecity",NULL,0
10558,10551,"MD9","","Temsa",NULL,NULL,"md9","vecity",NULL,0
10559,10551,"Metropol","","Temsa",NULL,NULL,"metropol","vecity",NULL,0
10560,10551,"Opalin","","Temsa",NULL,9,"opalin","vecity",NULL,0
10561,10551,"Prestij","","Temsa",NULL,9,"prestij","vecity",NULL,0
10562,10551,"Safari","","Temsa",NULL,NULL,"safari","vecity",NULL,0
10563,10551,"Safir","","Temsa",NULL,NULL,"safir","vecity",NULL,0
10564,10551,"Tourmalin","","Temsa",NULL,NULL,"tourmalin","vecity",NULL,0
10565,10551,"TS","","Temsa",NULL,NULL,"ts","vecity",NULL,0
10566,NULL,"Terberg","Terberg","","",NULL,"terberg","vecity",NULL,0
10567,10566,"FL","","Terberg",NULL,2,"fl","vecity",NULL,0
10568,10566,"FM","","Terberg",NULL,2,"fm","vecity",NULL,0
10569,NULL,"Terex","Terex","",NULL,NULL,"terex","vecity",NULL,3
10570,10569,"Challenger","","Terex",NULL,NULL,"challenger","vecity",NULL,0
10571,10569,"Explorer","","Terex",NULL,NULL,"explorer","vecity",NULL,0
10572,2246,"Semi","","Tesla","Семи",NULL,"semi","vecity",NULL,0
10573,NULL,"TH!NK","TH!NK","",NULL,NULL,"thnk","vecity",NULL,0
10574,10573,"City","","TH!NK",NULL,NULL,"city","vecity",NULL,0
10575,NULL,"Thomas","Thomas","",NULL,NULL,"thomas","vecity",NULL,0
10576,10575,"Chartour","","Thomas",NULL,NULL,"chartour","vecity",NULL,0
10577,10575,"Minotour","","Thomas",NULL,NULL,"minotour","vecity",NULL,0
10578,10575,"Saf-T-Liner","","Thomas",NULL,NULL,"saftliner","vecity",NULL,0
10579,10575,"Vista","","Thomas",NULL,NULL,"vista","vecity",NULL,0
10580,NULL,"Thomas Flyer","Thomas Flyer","",NULL,NULL,"thomasflyer","vecity",NULL,0
10581,10580,"Flyabout","","Thomas Flyer",NULL,NULL,"flyabout","vecity",NULL,0
10582,10580,"Model 25","","Thomas Flyer",NULL,NULL,"25","vecity",NULL,0
10583,10580,"Model 35","","Thomas Flyer",NULL,NULL,"35","vecity",NULL,0
10584,10580,"Model 4-60","","Thomas Flyer",NULL,NULL,"460","vecity",NULL,0
10585,10580,"Touring","","Thomas Flyer",NULL,NULL,"touring","vecity",NULL,0
10586,NULL,"Thor Motor Coach","Thor Motor Coach","",NULL,NULL,"thormotorcoach","vecity",NULL,0
10587,10586,"A.C.E.","","Thor Motor Coach",NULL,NULL,"ace","vecity",NULL,0
10588,10586,"Hurricane","","Thor Motor Coach",NULL,NULL,"hurricane","vecity",NULL,0
10589,10586,"Serrano","","Thor Motor Coach",NULL,NULL,"serrano","vecity",NULL,0
10590,10586,"Windsport","","Thor Motor Coach",NULL,NULL,"windsport","vecity",NULL,0
10591,NULL,"Thornycroft","Thornycroft","",NULL,NULL,"thornycroft","vecity",NULL,0
10592,10591,"30 HP","","Thornycroft",NULL,NULL,"30hp","vecity",NULL,0
10593,10591,"A1","","Thornycroft",NULL,NULL,"a1","vecity",NULL,0
10594,10591,"Amazon","","Thornycroft",NULL,NULL,"amazon","vecity",NULL,0
10595,10591,"Mighty Antar","","Thornycroft",NULL,NULL,"mightyantar","vecity",NULL,0
10596,10591,"Nippy","","Thornycroft",NULL,NULL,"nippy","vecity",NULL,0
10597,10591,"Nubian","","Thornycroft",NULL,NULL,"nubian","vecity",NULL,0
10598,10591,"Steam","","Thornycroft",NULL,NULL,"steam","vecity",NULL,0
10599,10591,"Sturdy","","Thornycroft",NULL,NULL,"sturdy","vecity",NULL,0
10600,10591,"Tartar","","Thornycroft",NULL,NULL,"tartar","vecity",NULL,0
10601,10591,"Trusty","","Thornycroft",NULL,NULL,"trusty","vecity",NULL,0
10602,10591,"Type J","","Thornycroft",NULL,NULL,"typej","vecity",NULL,0
10603,10591,"№1 Steam Van","","Thornycroft",NULL,NULL,"1steamvan","vecity",NULL,0
10604,119,"BQ123","","Tianye",NULL,NULL,"bq123","vecity",NULL,0
10605,NULL,"Tiffin","Tiffin","",NULL,NULL,"tiffin","vecity",NULL,0
10606,10605,"Allegro","","Tiffin",NULL,NULL,"allegro","vecity",NULL,0
10607,10605,"Allegro Bay","","Tiffin",NULL,NULL,"allegrobay","vecity",NULL,0
10608,10605,"Allegro Breeze","","Tiffin",NULL,NULL,"allegrobreeze","vecity",NULL,0
10609,10605,"Allegro Bus","","Tiffin",NULL,NULL,"allegrobus","vecity",NULL,0
10610,10605,"Allegro RED","","Tiffin",NULL,NULL,"allegrored","vecity",NULL,0
10611,10605,"Phaeton","","Tiffin",NULL,NULL,"phaeton","vecity",NULL,0
10612,10605,"Zephyr","","Tiffin",NULL,NULL,"zephyr","vecity",NULL,0
10613,NULL,"tobe","tobe","",NULL,NULL,"tobe","vecity",NULL,0
10614,10613,"M","","tobe",NULL,NULL,"m","vecity",NULL,0
10615,10613,"car","","tobe",NULL,NULL,"car","vecity",NULL,0
10616,10613,"way","","tobe",NULL,NULL,"way","vecity",NULL,0
10617,NULL,"Tonke","Tonke","",NULL,NULL,"tonke","vecity",NULL,0
10618,10617,"Explorer","","Tonke",NULL,NULL,"explorer","vecity",NULL,0
10619,10617,"Fieldsleeper","","Tonke",NULL,NULL,"fieldsleeper","vecity",NULL,0
10620,10617,"Low Rider Classic","","Tonke",NULL,NULL,"lowriderclassic","vecity",NULL,0
10621,10617,"Van","","Tonke",NULL,NULL,"van","vecity",NULL,0
10622,121,"Calya","","Toyota","Калья",NULL,"calya","vecity",NULL,0
10623,121,"Camry (Japan)","","Toyota","Камри (Джапан)",NULL,"camryjapan","vecity",NULL,0
